Season,Sibship,Temp,Sib_ID,Ref_date,Avg_age,DTG,DPG,Pop_size
Feb,SC1-B2,16.42,SC1-B2_L,9/21/22,76,28.58098,47.41902,6
Feb,SC1-B3,16.42,SC1-B3_L,9/21/22,66.33333333,28.58098,37.75235333,27
Feb,SC1-C3,16.42,SC1-C3_L,9/21/22,67.69230769,28.58098,39.11132769,13
Feb,SC1-C2,16.42,SC1-C2_L,9/21/22,58.17647059,28.58098,29.59549059,34
Feb,SC3-A1,16.42,SC3-A1_L,9/21/22,68.62,28.58098,40.03902,50
Feb,SC3-B3,16.42,SC3-B3_L,9/21/22,65.57142857,28.58098,36.99044857,21
Feb,SC1-B2B,16.42,SC1-B2B_L,9/21/22,66.60869565,28.58098,38.02771565,23
Feb,SC1-A3,16.42,SC1-A3_L,9/21/22,67.25,28.58098,38.66902,8
Feb,SC3-B2B,16.42,SC3-B2B_L,9/21/22,63.57142857,28.58098,34.99044857,14
Feb,SC1-C1,16.42,SC1-C1_L,9/21/22,61.09090909,28.58098,32.50992909,33
Feb,SC4-A3B,16.42,SC4-A3B_L,9/21/22,62,28.58098,33.41902,8
Feb,SC4-B3B,16.42,SC4-B3B_L,9/21/22,52.66666667,28.58098,24.08568667,9
Feb,SC1-B4,16.42,SC1-B4_L,9/21/22,59.17647059,28.58098,30.59549059,51
Feb,SC3-A1B,16.42,SC3-A1B_L,9/21/22,51,28.58098,22.41902,12
Feb,SC3-A3B,16.42,SC3-A3B_L,9/21/22,NA,28.58098,#VALUE!,0
Feb,SC1-A4,16.42,SC1-A4_L,9/21/22,58.6,28.58098,30.01902,15
