Season,Sibship,Temp,Sib_ID,Ref_date,Avg_age,DTG,DPG,Pop_size
Aug,RMR4_C2,16.42,RMR4_C2_L,1/31/22,40.42857143,26.673913,13.75465843,14
Aug,RMR4_C3,16.42,RMR4_C3_L,1/31/22,44,26.673913,17.326087,5
Aug,RMR4_C3B,16.42,RMR4_C3B_L,1/31/22,26,26.673913,-0.673913,4
Aug,RMR4_C4,16.42,RMR4_C4_L,1/31/22,41,26.673913,14.326087,1
Aug,RMR4_C4,16.42,RMR4_C4_L,1/31/22,36,26.673913,9.326087,9
Aug,SC1_A1,16.42,SC1_A1_L,1/31/22,0,28.04348,-28.04348,0
Aug,SC1_A2,16.42,SC1_A2_L,1/31/22,30.16923077,28.04348,2.12575077,65
Aug,SC1_A3,16.42,SC1_A3_L,1/31/22,42.16666667,28.04348,14.12318667,12
Aug,SC1_A4,16.42,SC1_A4_L,1/31/22,36.80769231,28.04348,8.76421231,26
Aug,SC1_B1,16.42,SC1_B1_L,1/31/22,30.05555556,28.04348,2.01207556,36
Aug,SC1_B2,16.42,SC1_B2_L,1/31/22,34.82608696,28.04348,6.78260696,23
Aug,SC1_B3,16.42,SC1_B3_L,1/31/22,0,28.04348,-28.04348,0
Aug,SC1_B4,16.42,SC1_B4_L,1/31/22,40.8,28.04348,12.75652,20
Aug,SC1_B4B,16.42,SC1_B4B_L,1/31/22,21.69767442,28.04348,-6.34580558,43
Aug,SC1_C1,16.42,SC1_C1_L,1/31/22,37.32352941,28.04348,9.28004941,34
Aug,SC1_C2,16.42,SC1_C2_L,1/31/22,29.43661972,28.04348,1.39313972,71
Aug,SC1_C3,16.42,SC1_C3_L,1/31/22,28.75384615,28.04348,0.71036615,65
Aug,SC1_C4,16.42,SC1_C4_L,1/31/22,22.82926829,28.04348,-5.21421171,41
Aug,BMR3_A1,16.42,BMR3_A1_L,1/31/22,19.47058824,30.80434,-11.33375176,56
Aug,BMR3_A2,16.42,BMR3_A2_L,1/31/22,29.88235294,30.80434,-0.92198706,17
Aug,BMR3_A3,16.42,BMR3_A3_L,1/31/22,24.36363636,30.80434,-6.44070364,22
Aug,BMR3_A4,16.42,BMR3_A4_L,1/31/22,28.09090909,30.80434,-2.71343091,22
Aug,BMR3_B1,16.42,BMR3_B1_L,1/31/22,29.12121212,30.80434,-1.68312788,33
Aug,BMR3_B2,16.42,BMR3_B2_L,1/31/22,26.45,30.80434,-4.35434,20
Aug,BMR3_B3,16.42,BMR3_B3_L,1/31/22,25.86111111,30.80434,-4.94322889,36
Aug,BMR3_B4,16.42,BMR3_B4_L,1/31/22,21.5,30.80434,-9.30434,30
Aug,BMR3_C1,16.42,BMR3_C1_L,1/31/22,42,30.80434,11.19566,10
Aug,BMR3_C2,16.42,BMR3_C2_L,1/31/22,15.54054054,30.80434,-15.26379946,37
Aug,BMR3_C3,16.42,BMR3_C3_L,1/31/22,21.67647059,30.80434,-9.12786941,34
Aug,BMR3_C4,16.42,BMR3_C4_L,1/31/22,23.15151515,30.80434,-7.65282485,33
Aug,SC4_A1,16.42,SC4_A1_L,1/31/22,14.51162791,28.04348,-13.53185209,43
Aug,SC4_A2,16.42,SC4_A2_L,1/31/22,24.875,28.04348,-3.16848,30
Aug,SC4_A3,16.42,SC4_A3_L,1/31/22,19.21621622,28.04348,-8.82726378,37
Aug,SC4_A4,16.42,SC4_A4_L,1/31/22,19.51282051,28.04348,-8.53065949,39
Aug,SC4_B1,16.42,SC4_B1_L,1/31/22,20.46428571,28.04348,-7.57919429,28
Aug,SC4_B2,16.42,SC4_B2_L,1/31/22,21.23076923,28.04348,-6.81271077,39
Aug,SC4_B3,16.42,SC4_B3_L,1/31/22,17.51219512,28.04348,-10.53128488,41
Aug,SC4_B4,16.42,SC4_B4_L,1/31/22,20.93333333,28.04348,-7.11014667,30
Aug,SC4_C1,16.42,SC4_C1_L,1/31/22,28.1,28.04348,0.05652,10
Aug,SC4_C2,16.42,SC4_C2_L,1/31/22,18.66666667,28.04348,-9.37681333,33
Aug,SC4_C3,16.42,SC4_C3_L,1/31/22,24.48571429,28.04348,-3.55776571,35
Aug,SC4_C4,16.42,SC4_C4_L,1/31/22,25,28.04348,-3.04348,41
Aug,RMR1_A1,16.42,RMR1_A1_L,1/31/22,19.74418605,26.673913,-6.92972695,43
Aug,RMR1_A2,16.42,RMR1_A2_L,1/31/22,26.82857143,26.673913,0.15465843,35
Aug,RMR1_A3,16.42,RMR1_A3_L,1/31/22,36.5,26.673913,9.826087,8
Aug,RMR1_A4,16.42,RMR1_A4_L,1/31/22,42,26.673913,15.326087,1
Aug,RMR1_A4B,16.42,RMR1_A4B_L,1/31/22,23.28947368,26.673913,-3.38443932,38
Aug,RMR1_B1,16.42,RMR1_B1_L,1/31/22,30.6,26.673913,3.926087,10
Aug,RMR1_B2,16.42,RMR1_B2_L,1/31/22,22.13207547,26.673913,-4.54183753,53
Aug,RMR1_B3,16.42,RMR1_B3_L,1/31/22,35.7,26.673913,9.026087,10
Aug,RMR1_B4,16.42,RMR1_B4_L,1/31/22,28.73076923,26.673913,2.05685623,26
Aug,RMR1_C1,16.42,RMR1_C1_L,1/31/22,29.22580645,26.673913,2.55189345,31
Aug,RMR1_C2,16.42,RMR1_C2_L,1/31/22,35.1,26.673913,8.426087,10
Aug,RMR1_C3,16.42,RMR1_C3_L,1/31/22,24.32352941,26.673913,-2.35038359,34
Aug,RMR1_C4,16.42,RMR1_C4_L,1/31/22,17.96875,26.673913,-8.705163,64
Aug,PTD5_A1,16.42,PTD5_A1_L,1/31/22,24.57142857,28.52174,-3.95031143,21
Aug,PTD5_A2,16.42,PTD5_A2_L,1/31/22,22.48979592,28.52174,-6.03194408,49
Aug,PTD5_A3,16.42,PTD5_A3_L,1/31/22,22.24528302,28.52174,-6.27645698,53
Aug,PTD5_A4,16.42,PTD5_A4_L,1/31/22,29.71428571,28.52174,1.19254571,14
Aug,PTD5_B1,16.42,PTD5_B1_L,1/31/22,24.25,28.52174,-4.27174,8
Aug,PTD5_B2,16.42,PTD5_B2_L,1/31/22,27.5,28.52174,-1.02174,30
Aug,PTD5_B3,16.42,PTD5_B3_L,1/31/22,26.78571429,28.52174,-1.73602571,28
Aug,PTD5_B4,16.42,PTD5_B4_L,1/31/22,23.05,28.52174,-5.47174,40
Aug,PTD5_C1,16.42,PTD5_C1_L,1/31/22,13.75,28.52174,-14.77174,17
Aug,PTD5_C2,16.42,PTD5_C2_L,1/31/22,32.96551724,28.52174,4.44377724,29
Aug,PTD5_C3,16.42,PTD5_C3_L,1/31/22,29.83333333,28.52174,1.31159333,30
Aug,PTD5_C4,16.42,PTD5_C4_L,1/31/22,31.42857143,28.52174,2.90683143,14
