"","Pop","Sibship","LT50_hi","LT50_lo","Q10","Lat","LT50_int_sq","LT50_int_orth","raw.plast","dstar","adj.plast"
"31","PTD","Aug_PTD4-C1",38.5304609527313,37.3890575899301,2.21631720932267,34.002089,1397.94162746311,-1854824.931952,1.14140336280118,0.754912991160865,1.29063702028598
"32","PTD","Aug_PTD4-C3",37.56041124533,37.411673078566,0.288811974298901,34.002089,1399.6332825375,-1857069.48607419,0.148738166763934,-0.234278799272695,0.301445229852422
"33","PTD","Aug_PTD5-A2",38.300787496043,38.2204480957,0.155998835617448,34.002089,1460.8026526361,-1938231.4079646,0.0803394003429858,-0.178461647927917,0.3572623811972
"34","PTD","Aug_PTD5-A3",38.5839420765918,38.1065045870931,0.927063086405348,34.002089,1452.10569184615,-1926691.93787994,0.477437489498755,0.201136398329378,0.736860427454495
"35","PTD","Aug_PTD5-B3",38.1009054916712,37.4248390520184,1.31275036825778,34.002089,1400.61857806949,-1858376.81473239,0.676066439652757,0.29507157301463,0.830795602139747
"36","PTD","Aug_PTD5-B4",37.753588644941,37.8237394254924,-0.136215107866867,34.002089,1430.63526412755,-1898204.13029225,-0.0701507805514368,-0.389880431352721,0.145843597772396
"37","PTD","Aug_PTD5-C4",37.7280672541628,37.6163142767696,0.216996072608201,34.002089,1414.9870997687,-1877441.53196645,0.111752977393223,-0.239834117901831,0.295889911223286
"38","PTD","Feb_PTD3-A3",37.1823693130283,37.2970461421382,-0.222673454582282,34.002089,1391.06965092878,-1845706.92482829,-0.114676829109875,-0.515298802481568,0.0204252266435493
"39","PTD","Feb_PTD3-A4",37.7462577233614,37.8134298806932,-0.13043137345973,34.002089,1429.8554793421,-1897169.48122217,-0.0671721573317612,-0.388485202206621,0.147238826918495
"40","PTD","Feb_PTD3-C2",38.2045224861373,37.4086139010833,1.54545356321161,34.002089,1399.40439400032,-1856765.78780924,0.795908585053979,0.412421774461602,0.948145803586719
"41","PTD","Feb_PTD3-C3",37.9941198767344,37.1144658659895,1.70806604028129,34.002089,1377.4835765177,-1827680.39082721,0.879654010744865,0.450990398985168,0.986714428110285
"42","PTD","Feb_PTD5-A1",38.050527881776,37.5488221153923,0.974185954143039,34.002089,1409.91404225337,-1870710.40049247,0.501705766383665,0.139752870229449,0.675476899354566
"43","PTD","Feb_PTD5-C1",38.0461053272575,37.9568169978549,0.173375396898278,34.002089,1440.71995660864,-1911584.89648448,0.0892883294026134,-0.210002568426783,0.325721460698333
"44","PTD","Feb_PTD5-C3",38.063878141745,38.059004632995,0.0094631237864255,34.002089,1448.48783365433,-1921891.62125101,0.00487350875000914,-0.278722875012647,0.25700115411247
"45","PTD","Feb_PTD5-C4",37.9401859175987,37.7633135080687,0.343441571902979,34.002089,1426.06784710868,-1892143.90210082,0.176872409530034,-0.152137771246346,0.383586257878771
"46","RMR","Aug_RMR3-C4",37.1201610141632,36.731242879474,0.755180844056834,35.540147,1349.18420347091,-1790131.68062492,0.38891813468927,-0.0986028774234247,0.437121151701692
"47","RMR","Aug_RMR4-A1",37.3146988698034,37.2874534754939,0.0529036782708934,35.540147,1390.35418668712,-1844757.61891463,0.0272453943095101,-0.374849871221064,0.160874157904053
"48","RMR","Aug_RMR4-A2",36.8004480466411,36.2894686596057,0.992192984534602,35.540147,1316.92553559651,-1747329.62879662,0.51097938703532,-0.0443916315731585,0.491332397551958
"49","RMR","Aug_RMR4-A4",37.3089442201603,35.9172820098591,2.70225671903141,35.540147,1290.05114697575,-1711671.65168347,1.39166221030118,0.779128809943741,1.31485283906886
"50","RMR","Aug_RMR4-B2",37.3324240185422,37.0730472738708,0.503644164410471,35.540147,1374.41083417066,-1823603.35642967,0.259376744671393,-0.175648152147315,0.360075876977802
"51","RMR","Aug_RMR1-A1",36.9580086016392,36.9792730982236,-0.0412902846298076,35.540147,1367.466638873,-1814389.52742315,-0.0212644965843509,-0.470691724142724,0.0650323049823932
"52","RMR","Aug_RMR1-A4B",37.2424743066532,36.6866191638704,1.07933037433569,35.540147,1345.90802567486,-1785784.72060164,0.555855142782882,0.0614805859013855,0.597204615026502
"53","RMR","Aug_RMR1-B2",37.7476729465757,36.8511546677735,1.74081219184901,35.540147,1358.00760034816,-1801838.90677782,0.89651827880224,0.427413949350367,0.963137978475484
"54","RMR","Aug_RMR1-C4",37.5483142214996,36.8348149553485,1.38543546825465,35.540147,1356.80359279476,-1800241.38270444,0.713499266151146,0.241885397789312,0.777609426914429
"55","RMR","Aug_RMR3-B2",37.2075752436744,36.4444509239547,1.48179479557225,35.540147,1328.19800314854,-1762286.37538758,0.763124319719708,0.231556291801689,0.767280320926806
"56","RMR","Aug_RMR3-B3",37.0742318841884,36.5837816661824,0.952330520399993,35.540147,1338.3730809989,-1775787.06337837,0.490450218005996,-0.0197186622477949,0.516005366877322
"57","RMR","Aug_RMR3-B4",37.3422754665318,36.3870705371873,1.85476685309611,35.540147,1324.01890227824,-1756741.38239696,0.955204929344497,0.414824120055806,0.950548149180923
"58","RMR","Feb_RM2-A1",36.8795092859107,36.2750448349377,1.17371738053004,35.540147,1315.87887777674,-1745940.8826923,0.604464450972969,0.0468781455654798,0.582602174690597
